Year,Age,Sex,Weight,Count
2000,13,Male,118,0
2000,13,Male,119,0
2000,13,Male,120,0
2000,13,Male,121,0
2000,13,Male,122,0
2000,13,Male,123,0
2000,13,Male,124,0
2000,13,Male,125,0
2000,13,Male,11,0
2000,14,Female,12,0
2000,14,Female,13,0
2000,14,Female,14,0
2000,14,Female,15,0
2000,14,Female,16,0
2000,14,Female,17,0
2000,14,Female,18,0
2000,14,Female,19,0
2000,14,Female,20,0
2000,14,Female,21,0
2000,14,Female,22,0
2000,14,Female,23,0
2000,14,Female,24,0
2000,14,Female,25,0
2000,14,Female,26,0
2000,14,Female,27,0
2000,14,Female,28,0
2000,14,Female,29,0.1
2000,14,Female,30,0.3
2000,14,Female,31,0.3
2000,14,Female,32,0.7
2000,14,Female,33,0.7
2000,14,Female,34,1.5
2000,14,Female,35,2.8
2000,14,Female,36,4.4
2000,14,Female,37,6.4
2000,14,Female,38,9.4
2000,14,Female,39,12.7
2000,14,Female,40,18.6
2000,14,Female,41,24.3
2000,14,Female,42,32.9
2000,14,Female,43,40
2000,14,Female,44,45.5
2000,14,Female,45,52.8
2000,14,Female,46,55
2000,14,Female,47,60.3
2000,14,Female,48,61.4
2000,14,Female,49,60.4
2000,14,Female,50,60.3
2000,14,Female,51,55.4
2000,14,Female,52,51.2
2000,14,Female,53,45.9
2000,14,Female,54,40.8
2000,14,Female,55,37
2000,14,Female,56,34.7
2000,14,Female,57,26.5
2000,14,Female,58,22.4
2000,14,Female,59,21.3
2000,14,Female,60,16.9
2000,14,Female,61,13.2
2000,14,Female,62,11.5
2000,14,Female,63,9.4
2000,14,Female,64,8.2
2000,14,Female,65,8.2
2000,14,Female,66,6.3
2000,14,Female,67,5.3
2000,14,Female,68,3.9
2000,14,Female,69,4.3
2000,14,Female,70,3.3
2000,14,Female,71,2.6
2000,14,Female,72,2.6
2000,14,Female,73,2.3
2000,14,Female,74,1.6
2000,14,Female,75,2.2
2000,14,Female,76,1.6
2000,14,Female,77,1.2
2000,14,Female,78,1.5
2000,14,Female,79,0.9
2000,14,Female,80,0.5
2000,14,Female,81,0.7
2000,14,Female,82,0.6
2000,14,Female,83,0.7
2000,14,Female,84,0.7
2000,14,Female,85,0.5
2000,14,Female,86,0.3
2000,14,Female,87,0.2
2000,14,Female,88,0.5
2000,14,Female,89,0.2
2000,14,Female,90,0.4
2000,14,Female,91,0.2
2000,14,Female,92,0.1
2000,14,Female,93,0.2
2000,14,Female,94,0.2
2000,14,Female,95,0
2000,14,Female,96,0
2000,14,Female,97,0.1
2000,14,Female,98,0.1
2000,14,Female,99,0
2000,14,Female,100,0
2000,14,Female,101,0
2000,14,Female,102,0
2000,14,Female,103,0
2000,14,Female,104,0.1
2000,14,Female,105,0.1
2000,14,Female,106,0.1
2000,14,Female,107,0
2000,14,Female,108,0
2000,14,Female,109,0
2000,14,Female,110,0
2000,14,Female,111,0
2000,14,Female,112,0
2000,14,Female,113,0
2000,14,Female,114,0
2000,14,Female,115,0
2000,14,Female,116,0
2000,14,Female,117,0
2000,14,Female,118,0
2000,14,Female,119,0
2000,14,Female,120,0
2000,14,Female,121,0
2000,14,Female,122,0
2000,14,Female,123,0
2000,14,Female,124,0
2000,14,Female,125,0
2000,14,Female,11,0
2000,14,Male,12,0
2000,14,Male,13,0
2000,14,Male,14,0
2000,14,Male,15,0
2000,14,Male,16,0
2000,14,Male,17,0
2000,14,Male,18,0
2000,14,Male,19,0
2000,14,Male,20,0
2000,14,Male,21,0
2000,14,Male,22,0
2000,14,Male,23,0
2000,14,Male,24,0
2000,14,Male,25,0
2000,14,Male,26,0
2000,14,Male,27,0
2000,14,Male,28,0.2
2000,14,Male,29,0.2
2000,14,Male,30,0.2
2000,14,Male,31,0.4
2000,14,Male,32,0.9
2000,14,Male,33,1.1
2000,14,Male,34,1.1
2000,14,Male,35,2.2
2000,14,Male,36,3.3
2000,14,Male,37,4.5
2000,14,Male,38,4.9
2000,14,Male,39,6.9
2000,14,Male,40,8.9
2000,14,Male,41,13.5
2000,14,Male,42,15.1
2000,14,Male,43,19.4
2000,14,Male,44,21.4
2000,14,Male,45,27.8
2000,14,Male,46,30.8
2000,14,Male,47,35.3
2000,14,Male,48,39.2
2000,14,Male,49,44.8
2000,14,Male,50,51.6
2000,14,Male,51,50.8
2000,14,Male,52,49.1
2000,14,Male,53,51.2
2000,14,Male,54,45.8
2000,14,Male,55,47.4
2000,14,Male,56,42.4
2000,14,Male,57,39.7
2000,14,Male,58,37.1
2000,14,Male,59,34.9
2000,14,Male,60,32.2
2000,14,Male,61,25.4
2000,14,Male,62,22.9
2000,14,Male,63,21.6
2000,14,Male,64,17
2000,14,Male,65,15.8
2000,14,Male,66,14.8
2000,14,Male,67,12.8
2000,14,Male,68,10.9
2000,14,Male,69,10.3
2000,14,Male,70,9.4
2000,14,Male,71,6.4
2000,14,Male,72,7.1
2000,14,Male,73,6
2000,14,Male,74,4.6
2000,14,Male,75,5.3
2000,14,Male,76,4.1
2000,14,Male,77,3.7
2000,14,Male,78,3.6
2000,14,Male,79,3
2000,14,Male,80,2.9
2000,14,Male,81,2.9
2000,14,Male,82,2.3
2000,14,Male,83,2.7
2000,14,Male,84,1.8
2000,14,Male,85,1.7
2000,14,Male,86,1.6
2000,14,Male,87,1.4
2000,14,Male,88,1.5
2000,14,Male,89,1.4
2000,14,Male,90,1.2
2000,14,Male,91,1
2000,14,Male,92,1.4
2000,14,Male,93,0.5
2000,14,Male,94,0.7
2000,14,Male,95,0.5
2000,14,Male,96,0.4
2000,14,Male,97,0.4
2000,14,Male,98,0.5
2000,14,Male,99,0.3
2000,14,Male,100,0.5
2000,14,Male,101,0.1
2000,14,Male,102,0.3
2000,14,Male,103,0.2
2000,14,Male,104,0.3
2000,14,Male,105,0.4
2000,14,Male,106,0.4
2000,14,Male,107,0.3
2000,14,Male,108,0.2
2000,14,Male,109,0.3
2000,14,Male,110,0.1
2000,14,Male,111,0.1
2000,14,Male,112,0
2000,14,Male,113,0
2000,14,Male,114,0.1
2000,14,Male,115,0
2000,14,Male,116,0.1
2000,14,Male,117,0
2000,14,Male,118,0.1
2000,14,Male,119,0
2000,14,Male,120,0.1
2000,14,Male,121,0
2000,14,Male,122,0
2000,14,Male,123,0
2000,14,Male,124,0
2000,14,Male,125,0
2000,14,Male,11,0
2000,15,Female,12,0
2000,15,Female,13,0
2000,15,Female,14,0
2000,15,Female,15,0
2000,15,Female,16,0
2000,15,Female,17,0
2000,15,Female,18,0
2000,15,Female,19,0
2000,15,Female,20,0
2000,15,Female,21,0
2000,15,Female,22,0
2000,15,Female,23,0
2000,15,Female,24,0
2000,15,Female,25,0
2000,15,Female,26,0
2000,15,Female,27,0
2000,15,Female,28,0
2000,15,Female,29,0
2000,15,Female,30,0
2000,15,Female,31,0.3
2000,15,Female,32,0.5
2000,15,Female,33,0.3
2000,15,Female,34,0.5
2000,15,Female,35,0.9
2000,15,Female,36,1.5
2000,15,Female,37,2.7
2000,15,Female,38,6.6
2000,15,Female,39,7.8
2000,15,Female,40,12.8
2000,15,Female,41,18.1
2000,15,Female,42,25.1
2000,15,Female,43,33
2000,15,Female,44,38.1
2000,15,Female,45,46.1
2000,15,Female,46,51.8
2000,15,Female,47,60.9
2000,15,Female,48,61.2
2000,15,Female,49,59.5
2000,15,Female,50,61.6
2000,15,Female,51,52.1
2000,15,Female,52,50.5
2000,15,Female,53,48.2
2000,15,Female,54,47.1
2000,15,Female,55,44.6
2000,15,Female,56,35.3
2000,15,Female,57,33.1
2000,15,Female,58,28.7
2000,15,Female,59,24.8
2000,15,Female,60,20.8
2000,15,Female,61,17.5
2000,15,Female,62,14.8
2000,15,Female,63,9.6
2000,15,Female,64,11.3
2000,15,Female,65,10.5
2000,15,Female,66,7.2
2000,15,Female,67,7.8
2000,15,Female,68,4.8
2000,15,Female,69,4.8
2000,15,Female,70,4.2
2000,15,Female,71,4.4
2000,15,Female,72,3.4
2000,15,Female,73,3.2
2000,15,Female,74,2.5
2000,15,Female,75,2.4
2000,15,Female,76,2.4
2000,15,Female,77,1.5
2000,15,Female,78,2.1
2000,15,Female,79,1.2
2000,15,Female,80,1.3
2000,15,Female,81,0.7
2000,15,Female,82,1.1
2000,15,Female,83,0.6
2000,15,Female,84,1.2
2000,15,Female,85,0.8
2000,15,Female,86,0.9
2000,15,Female,87,0.4
2000,15,Female,88,0.1
2000,15,Female,89,0.4
2000,15,Female,90,0.3
2000,15,Female,91,0.3
2000,15,Female,92,0.2
2000,15,Female,93,0.1
2000,15,Female,94,0.1
2000,15,Female,95,0.4
2000,15,Female,96,0.7
2000,15,Female,97,0.1
2000,15,Female,98,0.2
2000,15,Female,99,0.1
2000,15,Female,100,0
2000,15,Female,101,0
2000,15,Female,102,0
2000,15,Female,103,0
2000,15,Female,104,0
2000,15,Female,105,0.1
2000,15,Female,106,0
2000,15,Female,107,0.1
2000,15,Female,108,0
2000,15,Female,109,0
2000,15,Female,110,0
2000,15,Female,111,0
2000,15,Female,112,0
2000,15,Female,113,0
2000,15,Female,114,0
2000,15,Female,115,0
2000,15,Female,116,0
2000,15,Female,117,0
2000,15,Female,118,0
2000,15,Female,119,0
2000,15,Female,120,0
2000,15,Female,121,0
2000,15,Female,122,0
2000,15,Female,123,0
2000,15,Female,124,0
2000,15,Female,125,0
2000,15,Female,11,0
2000,15,Male,12,0
2000,15,Male,13,0
2000,15,Male,14,0
2000,15,Male,15,0
2000,15,Male,16,0
2000,15,Male,17,0
2000,15,Male,18,0
2000,15,Male,19,0
2000,15,Male,20,0
2000,15,Male,21,0
2000,15,Male,22,0
2000,15,Male,23,0
2000,15,Male,24,0
2000,15,Male,25,0
2000,15,Male,26,0
2000,15,Male,27,0
2000,15,Male,28,0
2000,15,Male,29,0
2000,15,Male,30,0.1
2000,15,Male,31,0
2000,15,Male,32,0
2000,15,Male,33,0.2
2000,15,Male,34,0.2
2000,15,Male,35,0.3
2000,15,Male,36,0.1
2000,15,Male,37,0.4
2000,15,Male,38,0.6
2000,15,Male,39,1.4
2000,15,Male,40,2
2000,15,Male,41,2.4
2000,15,Male,42,4.7
2000,15,Male,43,5.8
2000,15,Male,44,8.4
2000,15,Male,45,11.3
2000,15,Male,46,17.9
2000,15,Male,47,20.7
2000,15,Male,48,26
2000,15,Male,49,29.8
2000,15,Male,50,35.8
2000,15,Male,51,41.1
2000,15,Male,52,44.5
2000,15,Male,53,40.7
2000,15,Male,54,47
2000,15,Male,55,50.3
2000,15,Male,56,50.5
2000,15,Male,57,45
2000,15,Male,58,45.9
2000,15,Male,59,44.9
2000,15,Male,60,45.8
2000,15,Male,61,35.3
2000,15,Male,62,34.2
2000,15,Male,63,32.1
2000,15,Male,64,26.3
2000,15,Male,65,29.2
2000,15,Male,66,21.6
2000,15,Male,67,19.5
2000,15,Male,68,18.9
2000,15,Male,69,13.8
2000,15,Male,70,12.8
2000,15,Male,71,12.6
2000,15,Male,72,11.7
2000,15,Male,73,9.5
2000,15,Male,74,8.3
2000,15,Male,75,8.5
2000,15,Male,76,5.7
2000,15,Male,77,6.3
2000,15,Male,78,6.4
2000,15,Male,79,4.8
2000,15,Male,80,5.4
2000,15,Male,81,4.6
2000,15,Male,82,4.6
2000,15,Male,83,3.3
2000,15,Male,84,4.2
2000,15,Male,85,3
2000,15,Male,86,4.1
2000,15,Male,87,3
2000,15,Male,88,2.6
2000,15,Male,89,2.4
2000,15,Male,90,2.7
2000,15,Male,91,1.9
2000,15,Male,92,1.4
2000,15,Male,93,1.3
2000,15,Male,94,1.2
2000,15,Male,95,1.4
2000,15,Male,96,1.2
2000,15,Male,97,0.9
2000,15,Male,98,1.6
2000,15,Male,99,1.2
2000,15,Male,100,0.5
2000,15,Male,101,0.4
2000,15,Male,102,0.8
2000,15,Male,103,0.4
2000,15,Male,104,0.6
2000,15,Male,105,0.5
2000,15,Male,106,0.6
2000,15,Male,107,0.7
2000,15,Male,108,0.2
2000,15,Male,109,0.6
2000,15,Male,110,0.3
2000,15,Male,111,0.2
2000,15,Male,112,0
2000,15,Male,113,0
2000,15,Male,114,0.2
2000,15,Male,115,0
2000,15,Male,116,0
2000,15,Male,117,0.1
2000,15,Male,118,0.1
2000,15,Male,119,0
2000,15,Male,120,0
2000,15,Male,121,0.1
2000,15,Male,122,0
2000,15,Male,123,0.2
2000,15,Male,124,0
2000,15,Male,125,0.1
2000,15,Male,11,0
2000,16,Female,12,0
2000,16,Female,13,0
2000,16,Female,14,0
2000,16,Female,15,0
2000,16,Female,16,0
2000,16,Female,17,0
2000,16,Female,18,0
2000,16,Female,19,0
2000,16,Female,20,0
2000,16,Female,21,0
2000,16,Female,22,0
2000,16,Female,23,0
2000,16,Female,24,0
2000,16,Female,25,0
2000,16,Female,26,0
2000,16,Female,27,0
2000,16,Female,28,0
2000,16,Female,29,0
2000,16,Female,30,0.1
2000,16,Female,31,0
2000,16,Female,32,0
2000,16,Female,33,0.2
2000,16,Female,34,0.2
2000,16,Female,35,0.4
2000,16,Female,36,1.1
2000,16,Female,37,1.5
2000,16,Female,38,2.7
2000,16,Female,39,4.5
2000,16,Female,40,8.2
2000,16,Female,41,11
2000,16,Female,42,17.2
2000,16,Female,43,22.5
2000,16,Female,44,30.4
2000,16,Female,45,38.8
2000,16,Female,46,44.3
2000,16,Female,47,50.5
2000,16,Female,48,57
2000,16,Female,49,59.3
2000,16,Female,50,63.6
2000,16,Female,51,61.3
2000,16,Female,52,60.6
2000,16,Female,53,58.3
2000,16,Female,54,54.7
2000,16,Female,55,52.1
2000,16,Female,56,40.9
2000,16,Female,57,37.6
2000,16,Female,58,31.5
2000,16,Female,59,28.7
2000,16,Female,60,24.3
2000,16,Female,61,17.4
2000,16,Female,62,16.7
2000,16,Female,63,14.9
2000,16,Female,64,11.3
2000,16,Female,65,11.6
2000,16,Female,66,8.7
2000,16,Female,67,8.4
2000,16,Female,68,5.9
2000,16,Female,69,6.1
2000,16,Female,70,4.8
2000,16,Female,71,4
2000,16,Female,72,3.5
2000,16,Female,73,3
2000,16,Female,74,2.9
2000,16,Female,75,2.4
2000,16,Female,76,1.4
2000,16,Female,77,2.4
2000,16,Female,78,1.6
2000,16,Female,79,1.1
2000,16,Female,80,0.8
2000,16,Female,81,0.7
2000,16,Female,82,0.9
2000,16,Female,83,0.6
2000,16,Female,84,0.5
2000,16,Female,85,0.8
2000,16,Female,86,0.5
2000,16,Female,87,0.3
2000,16,Female,88,0.3
2000,16,Female,89,0.4
2000,16,Female,90,0.6
2000,16,Female,91,0.2
2000,16,Female,92,0.2
2000,16,Female,93,0.1
2000,16,Female,94,0.1
2000,16,Female,95,0.2
2000,16,Female,96,0.5
2000,16,Female,97,0.1
2000,16,Female,98,0.1
2000,16,Female,99,0.1
2000,16,Female,100,0
2000,16,Female,101,0.1
2000,16,Female,102,0
2000,16,Female,103,0
2000,16,Female,104,0.1
2000,16,Female,105,0
2000,16,Female,106,0
2000,16,Female,107,0.1
2000,16,Female,108,0
2000,16,Female,109,0
2000,16,Female,110,0
2000,16,Female,111,0
2000,16,Female,112,0
2000,16,Female,113,0
2000,16,Female,114,0
2000,16,Female,115,0
2000,16,Female,116,0
2000,16,Female,117,0
2000,16,Female,118,0
2000,16,Female,119,0
2000,16,Female,120,0
2000,16,Female,121,0
2000,16,Female,122,0
2000,16,Female,123,0
2000,16,Female,124,0
2000,16,Female,125,0
2000,16,Female,11,0
2000,16,Male,12,0
2000,16,Male,13,0
2000,16,Male,14,0
2000,16,Male,15,0
2000,16,Male,16,0
2000,16,Male,17,0
2000,16,Male,18,0
2000,16,Male,19,0
2000,16,Male,20,0
2000,16,Male,21,0
2000,16,Male,22,0
2000,16,Male,23,0
2000,16,Male,24,0
2000,16,Male,25,0
2000,16,Male,26,0
2000,16,Male,27,0
2000,16,Male,28,0
2000,16,Male,29,0
2000,16,Male,30,0
2000,16,Male,31,0
2000,16,Male,32,0
2000,16,Male,33,0
2000,16,Male,34,0
2000,16,Male,35,0.2
2000,16,Male,36,0
2000,16,Male,37,0.1
2000,16,Male,38,0.1
2000,16,Male,39,0.4
2000,16,Male,40,0.5
2000,16,Male,41,1.3
2000,16,Male,42,2
2000,16,Male,43,2.9
2000,16,Male,44,3.8
2000,16,Male,45,5.7
2000,16,Male,46,8.5
2000,16,Male,47,9.7
2000,16,Male,48,15.7
2000,16,Male,49,17.1
2000,16,Male,50,25.1
2000,16,Male,51,29.7
2000,16,Male,52,36
2000,16,Male,53,34.7
2000,16,Male,54,46.6
2000,16,Male,55,47.7
2000,16,Male,56,53.2
2000,16,Male,57,52.4
2000,16,Male,58,54
2000,16,Male,59,54.2
2000,16,Male,60,53.6
2000,16,Male,61,44.4
2000,16,Male,62,42.1
2000,16,Male,63,43
2000,16,Male,64,35.5
2000,16,Male,65,34.5
2000,16,Male,66,28.8
2000,16,Male,67,23.1
2000,16,Male,68,21.9
2000,16,Male,69,18.5
2000,16,Male,70,20.6
2000,16,Male,71,13.6
2000,16,Male,72,11.1
2000,16,Male,73,9.4
2000,16,Male,74,9.9
2000,16,Male,75,9.6
2000,16,Male,76,8.9
2000,16,Male,77,6.4
2000,16,Male,78,5.8
2000,16,Male,79,4.6
2000,16,Male,80,4.7
2000,16,Male,81,3.6
2000,16,Male,82,4.2
2000,16,Male,83,3.6
2000,16,Male,84,3.1
2000,16,Male,85,2.8
2000,16,Male,86,2.5
2000,16,Male,87,3.1
2000,16,Male,88,3.1
2000,16,Male,89,1.9
2000,16,Male,90,2.1
2000,16,Male,91,1.5
2000,16,Male,92,1.1
2000,16,Male,93,1.8
2000,16,Male,94,1.2
2000,16,Male,95,1.5
2000,16,Male,96,0.9
2000,16,Male,97,0.9
2000,16,Male,98,1.1
2000,16,Male,99,0.5
2000,16,Male,100,0.6
2000,16,Male,101,0.4
2000,16,Male,102,0.5
2000,16,Male,103,0.5
2000,16,Male,104,0.5
2000,16,Male,105,1
2000,16,Male,106,0.8
2000,16,Male,107,0.4
2000,16,Male,108,0.6
2000,16,Male,109,0.2
2000,16,Male,110,0.3
2000,16,Male,111,0.1
2000,16,Male,112,0.3
2000,16,Male,113,0.1
2000,16,Male,114,0.1
2000,16,Male,115,0.3
2000,16,Male,116,0.4
2000,16,Male,117,0
2000,16,Male,118,0
2000,16,Male,119,0
2000,16,Male,120,0
2000,16,Male,121,0
2000,16,Male,122,0
2000,16,Male,123,0
2000,16,Male,124,0.1
2000,16,Male,125,0.4
2000,16,Male,11,0
2000,17,Female,12,0
2000,17,Female,13,0
2000,17,Female,14,0
2000,17,Female,15,0
2000,17,Female,16,0
2000,17,Female,17,0
2000,17,Female,18,0
2000,17,Female,19,0
2000,17,Female,20,0
2000,17,Female,21,0
2000,17,Female,22,0
2000,17,Female,23,0
2000,17,Female,24,0
2000,17,Female,25,0
2000,17,Female,26,0
2000,17,Female,27,0
2000,17,Female,28,0
2000,17,Female,29,0
2000,17,Female,30,0
2000,17,Female,31,0
2000,17,Female,32,0
2000,17,Female,33,0.1
2000,17,Female,34,0.3
2000,17,Female,35,0.9
2000,17,Female,36,1.1
2000,17,Female,37,1.5
2000,17,Female,38,2.6
2000,17,Female,39,4.1
2000,17,Female,40,7.9
2000,17,Female,41,12.2
2000,17,Female,42,15.8
2000,17,Female,43,23.3
2000,17,Female,44,27.1
2000,17,Female,45,36.1
2000,17,Female,46,44.4
2000,17,Female,47,51.4
2000,17,Female,48,54.1
2000,17,Female,49,57.6
2000,17,Female,50,65.9
2000,17,Female,51,59.4
2000,17,Female,52,58.7
2000,17,Female,53,58.8
2000,17,Female,54,55.5
2000,17,Female,55,49.9
2000,17,Female,56,46.7
2000,17,Female,57,37.3
2000,17,Female,58,35.1
2000,17,Female,59,28.1
2000,17,Female,60,24.2
2000,17,Female,61,19.9
2000,17,Female,62,17.4
2000,17,Female,63,15.8
2000,17,Female,64,13.9
2000,17,Female,65,10.8
2000,17,Female,66,9
2000,17,Female,67,7.9
2000,17,Female,68,5.9
2000,17,Female,69,4.5
2000,17,Female,70,4.4
2000,17,Female,71,2.9
2000,17,Female,72,3.1
2000,17,Female,73,2.9
2000,17,Female,74,1.9
2000,17,Female,75,2.4
2000,17,Female,76,2.4
2000,17,Female,77,1.7
2000,17,Female,78,1.1
2000,17,Female,79,1.3
2000,17,Female,80,1.8
2000,17,Female,81,1.3
2000,17,Female,82,0.6
2000,17,Female,83,0.8
2000,17,Female,84,0.5
2000,17,Female,85,0.6
2000,17,Female,86,0.5
2000,17,Female,87,0.6
2000,17,Female,88,1
2000,17,Female,89,0.3
2000,17,Female,90,0.4
2000,17,Female,91,0.1
2000,17,Female,92,0.3
2000,17,Female,93,0.2
2000,17,Female,94,0.1
2000,17,Female,95,0.3
2000,17,Female,96,0.3
2000,17,Female,97,0.4
2000,17,Female,98,0
2000,17,Female,99,0
2000,17,Female,100,0
2000,17,Female,101,0.1
2000,17,Female,102,0
2000,17,Female,103,0.1
2000,17,Female,104,0
2000,17,Female,105,0.1
2000,17,Female,106,0
2000,17,Female,107,0.1
2000,17,Female,108,0.1
2000,17,Female,109,0
2000,17,Female,110,0
2000,17,Female,111,0
2000,17,Female,112,0
2000,17,Female,113,0
2000,17,Female,114,0
2000,17,Female,115,0
2000,17,Female,116,0
2000,17,Female,117,0
2000,17,Female,118,0
2000,17,Female,119,0
2000,17,Female,120,0
2000,17,Female,121,0
2000,17,Female,122,0
2000,17,Female,123,0
2000,17,Female,124,0
2000,17,Female,125,0
2000,17,Female,11,0
2000,17,Male,12,0
2000,17,Male,13,0
2000,17,Male,14,0
2000,17,Male,15,0
2000,17,Male,16,0
2000,17,Male,17,0
2000,17,Male,18,0
2000,17,Male,19,0
2000,17,Male,20,0
2000,17,Male,21,0
2000,17,Male,22,0
2000,17,Male,23,0
2000,17,Male,24,0
2000,17,Male,25,0
2000,17,Male,26,0
2000,17,Male,27,0
2000,17,Male,28,0
2000,17,Male,29,0
2000,17,Male,30,0
2000,17,Male,31,0
2000,17,Male,32,0
2000,17,Male,33,0
2000,17,Male,34,0
2000,17,Male,35,0
2000,17,Male,36,0.1
2000,17,Male,37,0.1
2000,17,Male,38,0
2000,17,Male,39,0.2
2000,17,Male,40,0.3
2000,17,Male,41,0.6
2000,17,Male,42,0.7
2000,17,Male,43,1.3
2000,17,Male,44,1.6
2000,17,Male,45,3.9
2000,17,Male,46,4.6
2000,17,Male,47,6.9
2000,17,Male,48,9.8
2000,17,Male,49,13.9
2000,17,Male,50,16.8
2000,17,Male,51,23.9
2000,17,Male,52,27
2000,17,Male,53,35
2000,17,Male,54,40.7
2000,17,Male,55,43.4
2000,17,Male,56,46.7
2000,17,Male,57,47.2
2000,17,Male,58,50.7
2000,17,Male,59,49.9
2000,17,Male,60,53.4
2000,17,Male,61,48.4
2000,17,Male,62,52.3
2000,17,Male,63,45.4
2000,17,Male,64,39.4
2000,17,Male,65,39.1
2000,17,Male,66,32.4
2000,17,Male,67,32.9
2000,17,Male,68,26.3
2000,17,Male,69,23.7
2000,17,Male,70,19.8
2000,17,Male,71,17.9
2000,17,Male,72,15.1
2000,17,Male,73,14.1
2000,17,Male,74,12.5
2000,17,Male,75,9.2
2000,17,Male,76,9.5
2000,17,Male,77,8.4
2000,17,Male,78,7
2000,17,Male,79,4.4
2000,17,Male,80,6.3
2000,17,Male,81,4.7
2000,17,Male,82,4.2
2000,17,Male,83,4.6
2000,17,Male,84,3.8
2000,17,Male,85,3.7
2000,17,Male,86,3.3
2000,17,Male,87,3.5
2000,17,Male,88,2.5
2000,17,Male,89,2.7
2000,17,Male,90,1.9
2000,17,Male,91,1.5
2000,17,Male,92,1.8
2000,17,Male,93,1.7
2000,17,Male,94,2.1
2000,17,Male,95,1.2
2000,17,Male,96,1.6
2000,17,Male,97,1
2000,17,Male,98,0.7
2000,17,Male,99,0.5
2000,17,Male,100,0.5
2000,17,Male,101,0.8
2000,17,Male,102,1.1
2000,17,Male,103,0.8
2000,17,Male,104,0.8
2000,17,Male,105,1.1
2000,17,Male,106,0.4
2000,17,Male,107,0.3
2000,17,Male,108,0.3
2000,17,Male,109,0.3
2000,17,Male,110,0.4
2000,17,Male,111,0.4
2000,17,Male,112,0.2
2000,17,Male,113,0.2
2000,17,Male,114,0.1
2000,17,Male,115,0.2
2000,17,Male,116,0.3
2000,17,Male,117,0
2000,17,Male,118,0.1
2000,17,Male,119,0.1
2000,17,Male,120,0.3
2000,17,Male,121,0
2000,17,Male,122,0
2000,17,Male,123,0.2
2000,17,Male,124,0.3
2000,17,Male,125,0.7
2000,17,Male,11,0
2000,5,Female,12,0.7
2000,5,Female,13,3.4
2000,5,Female,14,14.9
2000,5,Female,15,47.7
2000,5,Female,16,101.3
2000,5,Female,17,153.3
2000,5,Female,18,178.7
2000,5,Female,19,156.8
2000,5,Female,20,133.4
2000,5,Female,21,78.5
2000,5,Female,22,50.1
2000,5,Female,23,29.9
2000,5,Female,24,18.5
2000,5,Female,25,12.2
2000,5,Female,26,7
2000,5,Female,27,4.5
2000,5,Female,28,2.3
2000,5,Female,29,1.6
2000,5,Female,30,1.6
2000,5,Female,31,0.9
2000,5,Female,32,0.5
2000,5,Female,33,0.4
2000,5,Female,34,0.4
2000,5,Female,35,0.5
2000,5,Female,36,0.3
2000,5,Female,37,0.1
2000,5,Female,38,0.1
2000,5,Female,39,0.1
2000,5,Female,40,0
2000,5,Female,41,0
2000,5,Female,42,0
2000,5,Female,43,0
2000,5,Female,44,0
2000,5,Female,45,0
2000,5,Female,46,0
2000,5,Female,47,0.1
2000,5,Female,48,0
2000,5,Female,49,0
2000,5,Female,50,0
2000,5,Female,51,0
2000,5,Female,52,0
2000,5,Female,53,0
2000,5,Female,54,0
2000,5,Female,55,0
2000,5,Female,56,0
2000,5,Female,57,0
2000,5,Female,58,0
2000,5,Female,59,0
2000,5,Female,60,0
2000,5,Female,61,0
2000,5,Female,62,0
2000,5,Female,63,0
2000,5,Female,64,0
2000,5,Female,65,0
2000,5,Female,66,0
2000,5,Female,67,0
2000,5,Female,68,0
2000,5,Female,69,0
2000,5,Female,70,0
2000,5,Female,71,0
2000,5,Female,72,0
2000,5,Female,73,0
2000,5,Female,74,0
2000,5,Female,75,0
2000,5,Female,76,0
2000,5,Female,77,0
2000,5,Female,78,0
2000,5,Female,79,0
2000,5,Female,80,0
2000,5,Female,81,0
2000,5,Female,82,0
2000,5,Female,83,0
2000,5,Female,84,0
2000,5,Female,85,0
2000,5,Female,86,0
2000,5,Female,87,0
2000,5,Female,88,0
2000,5,Female,89,0
2000,5,Female,90,0
2000,5,Female,91,0
2000,5,Female,92,0
2000,5,Female,93,0
2000,5,Female,94,0
2000,5,Female,95,0
2000,5,Female,96,0
2000,5,Female,97,0
2000,5,Female,98,0
2000,5,Female,99,0
2000,5,Female,100,0
2000,5,Female,101,0
2000,5,Female,102,0
2000,5,Female,103,0
2000,5,Female,104,0
2000,5,Female,105,0
2000,5,Female,106,0
2000,5,Female,107,0
2000,5,Female,108,0
2000,5,Female,109,0
2000,5,Female,110,0
2000,5,Female,111,0
2000,5,Female,112,0
2000,5,Female,113,0
2000,5,Female,114,0
2000,5,Female,115,0
2000,5,Female,116,0
2000,5,Female,117,0
2000,5,Female,118,0
2000,5,Female,119,0
2000,5,Female,120,0
2000,5,Female,121,0
2000,5,Female,122,0
2000,5,Female,123,0
2000,5,Female,124,0
2000,5,Female,125,0
2000,5,Female,11,0.1
2000,5,Male,12,0.5
2000,5,Male,13,1.5
2000,5,Male,14,8.8
2000,5,Male,15,36.4
2000,5,Male,16,80.5
2000,5,Male,17,136.2
2000,5,Male,18,176
2000,5,Male,19,168.5
2000,5,Male,20,144
2000,5,Male,21,91.5
2000,5,Male,22,60.8
2000,5,Male,23,31.6
2000,5,Male,24,22
2000,5,Male,25,12.9
